exercise_name,equipment_id,source,confidence
Lever Chest Press,15282ad6-a3fc-4be8-a95a-5e974632adff,seed,0.9
Lever Chest Press,910c3910-c313-47a6-8c7f-9161eea7de3d,seed,0.9
Lever Chest Press,20092f3c-4999-49bd-8ba6-4f51b5d0014e,seed,0.9
Lever Chest Press,ab765661-eb45-424e-ac36-10df2dabd391,seed,0.9
Lever Chest Press,5bfab158-11ac-4dac-8ea2-462a7e95b233,seed,0.9
Lever Chest Press,33e41f49-5a0a-4a67-bb84-e296e897667b,seed,0.9
Lever Chest Press,a330d5f3-7577-467f-8ea4-25bc6549c4d0,seed,0.9
Lever Chest Press,de9899fe-ebe1-48d3-8f1d-e97fb3cab291,seed,0.9
Lever Chest Press,ca83c9ee-1ef4-4061-9477-db0d4e5dc8b1,seed,0.9
Lever Chest Press,8db23cf2-ff9a-580f-8615-55c1f5b7d2d8,seed,0.9
Lever Front Pulldown,27632a4b-d5e9-40df-ba5a-6152d4153619,seed,0.9
Lever Front Pulldown,fa0d0b81-9759-5f4b-8567-ba9a23a0a4ea,seed,0.9
Lever Front Pulldown,724fbe01-a574-4b36-a28e-dcdcfdfcdae5,seed,0.9
Lever Front Pulldown,b9b0ee51-610e-4546-bbf1-6172c3736808,seed,0.9
Lever Front Pulldown,73068157-25fc-4359-817f-e4820f8eaa3f,seed,0.9
Lever Front Pulldown,92e82d08-8376-4b76-a3f6-9701d49d33a1,seed,0.9
Lever Front Pulldown,ec620436-cabb-4f29-8813-1645eb4bd0ee,seed,0.9
Lever Front Pulldown,ca6e2e7b-b2ee-4b0a-85fb-2ee516373357,seed,0.9
Lever Front Pulldown,00f1ee81-9b15-43b8-aa1e-f4497ce00ed9,seed,0.9
Lever Front Pulldown,c0e9d8dd-ef31-449c-92a0-5f533132e578,seed,0.9
Lever Front Pulldown,568857d6-f3e0-5905-9f60-18ce5180a4e1,seed,0.9
Lever Front Pulldown,325e25e2-4b64-5d2b-8e8e-e6871f9657b3,seed,0.9
Lever High Row,dc823fdb-8cc0-59db-8d4a-7fd03575723d,seed,0.9
Lever High Row,be8c8a43-281e-5331-8539-e5ecf1b2cba1,seed,0.9
Lever High Row,e4b68832-bd2d-4996-a062-f08c96736e23,seed,0.9
Lever High Row,d5123039-4a87-4e5c-97fd-bfcff2e65ed8,seed,0.9
Lever High Row,98aeba22-b028-49c2-adfb-b74ac5384589,seed,0.9
Lever High Row,22cbf7fd-44b5-429f-99dd-c90cf252935a,seed,0.9
Lever High Row,462123c8-665c-4973-b92f-af706f03ca79,seed,0.9
Lever High Row,b4b7db6f-fbd9-4a84-b21f-58328c0b0d00,seed,0.9
Lever High Row,b6bc5c86-ff02-48a0-a35c-9ee42172700f,seed,0.9
Lever High Row,4cfb1e70-3807-469a-8b56-072766c52ab4,seed,0.9
Lever High Row,fde366f4-3d4a-434d-b9ea-953ac2450e3d,seed,0.9
Lever High Row,ae593cd8-56a9-4175-ac62-599358819a80,seed,0.9
Lever High Row,1a4c5c46-b772-42eb-8d8f-d3193c870411,seed,0.9
Lever High Row,6d072212-c936-5af1-8dc5-6f05a5deb1b2,seed,0.9
Lever High Row,06d73bb4-7fce-51b6-ad03-e877eb6aaaf4,seed,0.9
Lever High Row,c92e39a8-4faf-59d4-9bcb-fad9de96c2df,seed,0.9
Lever High Row,14eea95a-3c5f-5e5d-a31e-37ac32953b2a,seed,0.9
Lever Kneeling Leg Curl,7bb7197f-89dc-466a-906d-15e1b8b0906b,seed,0.9
Lever Kneeling Leg Curl,9e7a9577-1a5e-49bf-bf5c-7a990bbdb227,seed,0.9
Lever Kneeling Leg Curl,0375f89d-ad2e-42bc-a2c7-3a4482e0ffbc,seed,0.9
Lever Kneeling Leg Curl,7331485c-c1c0-4798-b157-b1cac104f378,seed,0.9
Lever Kneeling Leg Curl,1bbfc63e-e90a-4d6f-91fa-d427746c461c,seed,0.9
Lever Kneeling Leg Curl,468015e1-14ae-4df5-bf34-dc7e479dbc9f,seed,0.9
Lever Kneeling Leg Curl,5d130ddc-e1c6-45d9-af22-5378ecdc570a,seed,0.9
Lever Kneeling Leg Curl,7d60b6f1-912d-5d6b-9585-2ac56d8f4c1a,seed,0.9
Lever Kneeling Leg Curl,d12dd92d-9357-59ab-a391-9883b0bc994c,seed,0.9
Lever Lateral Raise,8382e747-afcd-470b-b41f-7a0dd3e2a834,seed,0.9
Lever Lateral Raise,69a902e8-51c5-405b-bb7c-76cbf2a05acd,seed,0.9
Lever Lateral Raise,1c1c2fc5-6230-4763-8a32-193aeba72a5f,seed,0.9
Lever Leg Extension,ca9ba9fb-5a5a-56c1-9937-73c500b62220,seed,0.9
Lever Leg Extension,a10ba94c-8406-4a24-b2ba-4b4a4e3dc580,seed,0.9
Lever Leg Extension,f54d70f0-9362-4330-8e4f-4c61faa36b92,seed,0.9
Lever Leg Extension,f13b498f-5922-5387-806b-be9639fee4c3,seed,0.9
Lever Lying Leg Curl,7bb7197f-89dc-466a-906d-15e1b8b0906b,seed,0.9
Lever Lying Leg Curl,9e7a9577-1a5e-49bf-bf5c-7a990bbdb227,seed,0.9
Lever Lying Leg Curl,0375f89d-ad2e-42bc-a2c7-3a4482e0ffbc,seed,0.9
Lever Lying Leg Curl,7331485c-c1c0-4798-b157-b1cac104f378,seed,0.9
Lever Lying Leg Curl,1bbfc63e-e90a-4d6f-91fa-d427746c461c,seed,0.9
Lever Lying Leg Curl,468015e1-14ae-4df5-bf34-dc7e479dbc9f,seed,0.9
Lever Lying Leg Curl,5d130ddc-e1c6-45d9-af22-5378ecdc570a,seed,0.9
Lever Lying Leg Curl,7d60b6f1-912d-5d6b-9585-2ac56d8f4c1a,seed,0.9
Lever Lying Leg Curl,d12dd92d-9357-59ab-a391-9883b0bc994c,seed,0.9
Lever Military Press,74a84bde-b231-4aa9-9046-e1e1c935bada,seed,0.9
Lever Military Press,a97c569a-fda7-5431-b694-14fac355921d,seed,0.9
Lever Military Press,77138264-6d7e-422d-b23f-033ffab52c10,seed,0.9
Lever Military Press,d9b7ac61-fdd3-4ab7-8be0-27b7d505df0d,seed,0.9
Lever Military Press,7c8d3d90-04b9-432b-ab25-22d706821801,seed,0.9
Lever Military Press,d45d8acd-a416-4170-9a2e-5e65c3a573ae,seed,0.9
Lever Military Press,8c53382f-ef12-4f5e-aaca-c82c07ec35b0,seed,0.9
Lever Military Press,8420631d-e82e-5b73-8d15-d957c90b4254,seed,0.9
Lever Military Press,48255be6-dd0b-564a-9c80-65969f2f7f81,seed,0.9
Lever Narrow Grip Seated Row,dc823fdb-8cc0-59db-8d4a-7fd03575723d,seed,0.9
Lever Narrow Grip Seated Row,be8c8a43-281e-5331-8539-e5ecf1b2cba1,seed,0.9
Lever Narrow Grip Seated Row,e4b68832-bd2d-4996-a062-f08c96736e23,seed,0.9
Lever Narrow Grip Seated Row,d5123039-4a87-4e5c-97fd-bfcff2e65ed8,seed,0.9
Lever Narrow Grip Seated Row,98aeba22-b028-49c2-adfb-b74ac5384589,seed,0.9
Lever Narrow Grip Seated Row,22cbf7fd-44b5-429f-99dd-c90cf252935a,seed,0.9
Lever Narrow Grip Seated Row,462123c8-665c-4973-b92f-af706f03ca79,seed,0.9
Lever Narrow Grip Seated Row,b4b7db6f-fbd9-4a84-b21f-58328c0b0d00,seed,0.9
Lever Narrow Grip Seated Row,b6bc5c86-ff02-48a0-a35c-9ee42172700f,seed,0.9
Lever Narrow Grip Seated Row,4cfb1e70-3807-469a-8b56-072766c52ab4,seed,0.9
Lever Narrow Grip Seated Row,fde366f4-3d4a-434d-b9ea-953ac2450e3d,seed,0.9
Lever Narrow Grip Seated Row,ae593cd8-56a9-4175-ac62-599358819a80,seed,0.9
Lever Narrow Grip Seated Row,1a4c5c46-b772-42eb-8d8f-d3193c870411,seed,0.9
Lever Narrow Grip Seated Row,6d072212-c936-5af1-8dc5-6f05a5deb1b2,seed,0.9
Lever Narrow Grip Seated Row,06d73bb4-7fce-51b6-ad03-e877eb6aaaf4,seed,0.9
Lever Narrow Grip Seated Row,c92e39a8-4faf-59d4-9bcb-fad9de96c2df,seed,0.9
Lever Narrow Grip Seated Row,14eea95a-3c5f-5e5d-a31e-37ac32953b2a,seed,0.9
Lever One Arm Shoulder Press,74a84bde-b231-4aa9-9046-e1e1c935bada,seed,0.9
Lever One Arm Shoulder Press,a97c569a-fda7-5431-b694-14fac355921d,seed,0.9
Lever One Arm Shoulder Press,77138264-6d7e-422d-b23f-033ffab52c10,seed,0.9
Lever One Arm Shoulder Press,d9b7ac61-fdd3-4ab7-8be0-27b7d505df0d,seed,0.9
Lever One Arm Shoulder Press,7c8d3d90-04b9-432b-ab25-22d706821801,seed,0.9
Lever One Arm Shoulder Press,d45d8acd-a416-4170-9a2e-5e65c3a573ae,seed,0.9
Lever One Arm Shoulder Press,8c53382f-ef12-4f5e-aaca-c82c07ec35b0,seed,0.9
Lever One Arm Shoulder Press,8420631d-e82e-5b73-8d15-d957c90b4254,seed,0.9
Lever One Arm Shoulder Press,48255be6-dd0b-564a-9c80-65969f2f7f81,seed,0.9
Lever Overhand Triceps Dip,8b92bac4-98be-4277-bae3-e45b39629d22,seed,0.9
Lever Overhand Triceps Dip,2ca108c5-6153-5b7b-9b22-530ef902178c,seed,0.9
Lever Overhand Triceps Dip,91dd2f21-b791-4ea8-8305-01482d045eaa,seed,0.9
Lever Overhand Triceps Dip,b6f855d3-27cf-41cb-9696-fbacc05c8529,seed,0.9
Lever Preacher Curl,67ee5817-ce22-40e8-b40d-96a8c505cba4,seed,0.9
Lever Preacher Curl,39109cfa-6ee4-4a7d-a931-1fd4a02c3851,seed,0.9
Lever Preacher Curl,45efe227-5806-5d60-90e3-30dd1850c16a,seed,0.9
Lever Reverse Hyperextension,ca9ba9fb-5a5a-56c1-9937-73c500b62220,seed,0.9
Lever Reverse Hyperextension,a10ba94c-8406-4a24-b2ba-4b4a4e3dc580,seed,0.9
Lever Reverse Hyperextension,f54d70f0-9362-4330-8e4f-4c61faa36b92,seed,0.9
Lever Reverse Hyperextension,f13b498f-5922-5387-806b-be9639fee4c3,seed,0.9
Lever Seated Crunch (chest Pad),03814c50-4988-42fa-9358-b09ded728116,seed,0.9
Lever Seated Crunch (chest Pad),c33f7772-e9ec-485b-8f23-5378f504d995,seed,0.9
Lever Seated Crunch (chest Pad),312c973a-1aa9-4bc2-aa19-c383ba560fcf,seed,0.9
Lever Seated Crunch (chest Pad),c1415ccb-9224-4781-9c84-8a74d9442f72,seed,0.9
Lever Seated Crunch (chest Pad),b2ccccfe-ac97-4fbc-aa75-dc92f9a9f4fb,seed,0.9
Lever Seated Fly,344e3a37-a266-477b-8ffd-3f03e00cf2c8,seed,0.9
Lever Seated Hip Adduction,3194d412-0a32-505b-a2a7-ab0432506d7f,seed,0.9
Lever Seated Leg Curl,7bb7197f-89dc-466a-906d-15e1b8b0906b,seed,0.9
Lever Seated Leg Curl,9e7a9577-1a5e-49bf-bf5c-7a990bbdb227,seed,0.9
Lever Seated Leg Curl,0375f89d-ad2e-42bc-a2c7-3a4482e0ffbc,seed,0.9
Lever Seated Leg Curl,7331485c-c1c0-4798-b157-b1cac104f378,seed,0.9
Lever Seated Leg Curl,1bbfc63e-e90a-4d6f-91fa-d427746c461c,seed,0.9
Lever Seated Leg Curl,468015e1-14ae-4df5-bf34-dc7e479dbc9f,seed,0.9
Lever Seated Leg Curl,5d130ddc-e1c6-45d9-af22-5378ecdc570a,seed,0.9
Lever Seated Leg Curl,7d60b6f1-912d-5d6b-9585-2ac56d8f4c1a,seed,0.9
Lever Seated Leg Curl,d12dd92d-9357-59ab-a391-9883b0bc994c,seed,0.9
Lever Seated Leg Raise Crunch,03814c50-4988-42fa-9358-b09ded728116,seed,0.9
Lever Seated Leg Raise Crunch,c33f7772-e9ec-485b-8f23-5378f504d995,seed,0.9
Lever Seated Leg Raise Crunch,312c973a-1aa9-4bc2-aa19-c383ba560fcf,seed,0.9
Lever Seated Leg Raise Crunch,c1415ccb-9224-4781-9c84-8a74d9442f72,seed,0.9
Lever Seated Leg Raise Crunch,b2ccccfe-ac97-4fbc-aa75-dc92f9a9f4fb,seed,0.9
Lever Seated Reverse Fly (parallel Grip),b4975333-9543-4b69-8926-dd3c9e4e0fb6,seed,0.9
Lever Seated Reverse Fly (parallel Grip),9f5ad84b-ff44-5267-83e5-b1eaf7e3bf8d,seed,0.9
Lever Seated Reverse Fly (parallel Grip),f97ee435-5cd5-44dd-87e3-fa35a7bfce54,seed,0.9
Lever Seated Reverse Fly (parallel Grip),f6600405-5fd9-4aa5-864a-0d5788e79546,seed,0.9
Lever Seated Reverse Fly (parallel Grip),d1547e9f-ba27-5993-9b4e-6f5d5f7661e8,seed,0.9
Lever Seated Reverse Fly,b4975333-9543-4b69-8926-dd3c9e4e0fb6,seed,0.9
Lever Seated Reverse Fly,9f5ad84b-ff44-5267-83e5-b1eaf7e3bf8d,seed,0.9
Lever Seated Reverse Fly,f97ee435-5cd5-44dd-87e3-fa35a7bfce54,seed,0.9
Lever Seated Reverse Fly,f6600405-5fd9-4aa5-864a-0d5788e79546,seed,0.9
Lever Seated Reverse Fly,d1547e9f-ba27-5993-9b4e-6f5d5f7661e8,seed,0.9
Lever Shoulder Press,74a84bde-b231-4aa9-9046-e1e1c935bada,seed,0.9
Lever Shoulder Press,a97c569a-fda7-5431-b694-14fac355921d,seed,0.9
Lever Shoulder Press,77138264-6d7e-422d-b23f-033ffab52c10,seed,0.9
Lever Shoulder Press,d9b7ac61-fdd3-4ab7-8be0-27b7d505df0d,seed,0.9
Lever Shoulder Press,7c8d3d90-04b9-432b-ab25-22d706821801,seed,0.9
Lever Shoulder Press,d45d8acd-a416-4170-9a2e-5e65c3a573ae,seed,0.9
Lever Shoulder Press,8c53382f-ef12-4f5e-aaca-c82c07ec35b0,seed,0.9
Lever Shoulder Press,8420631d-e82e-5b73-8d15-d957c90b4254,seed,0.9
Lever Shoulder Press,48255be6-dd0b-564a-9c80-65969f2f7f81,seed,0.9
Lever T Bar Row,dc823fdb-8cc0-59db-8d4a-7fd03575723d,seed,0.9
Lever T Bar Row,be8c8a43-281e-5331-8539-e5ecf1b2cba1,seed,0.9
Lever T Bar Row,e4b68832-bd2d-4996-a062-f08c96736e23,seed,0.9
Lever T Bar Row,d5123039-4a87-4e5c-97fd-bfcff2e65ed8,seed,0.9
Lever T Bar Row,98aeba22-b028-49c2-adfb-b74ac5384589,seed,0.9
Lever T Bar Row,22cbf7fd-44b5-429f-99dd-c90cf252935a,seed,0.9
Lever T Bar Row,462123c8-665c-4973-b92f-af706f03ca79,seed,0.9
Lever T Bar Row,b4b7db6f-fbd9-4a84-b21f-58328c0b0d00,seed,0.9
Lever T Bar Row,b6bc5c86-ff02-48a0-a35c-9ee42172700f,seed,0.9
Lever T Bar Row,4cfb1e70-3807-469a-8b56-072766c52ab4,seed,0.9
Lever T Bar Row,fde366f4-3d4a-434d-b9ea-953ac2450e3d,seed,0.9
Lever T Bar Row,ae593cd8-56a9-4175-ac62-599358819a80,seed,0.9
Lever T Bar Row,1a4c5c46-b772-42eb-8d8f-d3193c870411,seed,0.9
Lever T Bar Row,6d072212-c936-5af1-8dc5-6f05a5deb1b2,seed,0.9
Lever T Bar Row,06d73bb4-7fce-51b6-ad03-e877eb6aaaf4,seed,0.9
Lever T Bar Row,c92e39a8-4faf-59d4-9bcb-fad9de96c2df,seed,0.9
Lever T Bar Row,14eea95a-3c5f-5e5d-a31e-37ac32953b2a,seed,0.9
Lever Triceps Extension,e6a22037-ad56-4e23-b10f-1d718a443276,seed,0.9
Lever Triceps Extension,cf32e0d1-1d00-4014-9ad0-acf6b20b90a7,seed,0.9
Lever Triceps Extension,6d981d81-6667-44bc-a240-dfd64f62134b,seed,0.9
Reverse Grip Machine Lat Pulldown,27632a4b-d5e9-40df-ba5a-6152d4153619,seed,0.9
Reverse Grip Machine Lat Pulldown,fa0d0b81-9759-5f4b-8567-ba9a23a0a4ea,seed,0.9
Reverse Grip Machine Lat Pulldown,724fbe01-a574-4b36-a28e-dcdcfdfcdae5,seed,0.9
Reverse Grip Machine Lat Pulldown,b9b0ee51-610e-4546-bbf1-6172c3736808,seed,0.9
Reverse Grip Machine Lat Pulldown,73068157-25fc-4359-817f-e4820f8eaa3f,seed,0.9
Reverse Grip Machine Lat Pulldown,92e82d08-8376-4b76-a3f6-9701d49d33a1,seed,0.9
Reverse Grip Machine Lat Pulldown,ec620436-cabb-4f29-8813-1645eb4bd0ee,seed,0.9
Reverse Grip Machine Lat Pulldown,ca6e2e7b-b2ee-4b0a-85fb-2ee516373357,seed,0.9
Reverse Grip Machine Lat Pulldown,00f1ee81-9b15-43b8-aa1e-f4497ce00ed9,seed,0.9
Reverse Grip Machine Lat Pulldown,c0e9d8dd-ef31-449c-92a0-5f533132e578,seed,0.9
Reverse Grip Machine Lat Pulldown,568857d6-f3e0-5905-9f60-18ce5180a4e1,seed,0.9
Reverse Grip Machine Lat Pulldown,325e25e2-4b64-5d2b-8e8e-e6871f9657b3,seed,0.9
Sled 45° Leg Press,b2640296-a9cf-4722-a1b3-2eafeab53059,seed,0.9
Sled 45° Leg Press,351ce983-fa20-5676-a05c-37e7cf9b4837,seed,0.9
Sled 45° Leg Press,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,seed,0.9
Sled 45° Leg Press,22523f1a-dfbf-482f-8247-196e1f894688,seed,0.9
Sled 45° Leg Press,1bde4266-92b5-429b-9f9d-ecbadf143715,seed,0.9
Sled 45° Leg Press,21524b6c-e1e3-45cc-b82e-c258dc963044,seed,0.9
Sled 45° Leg Wide Press,b2640296-a9cf-4722-a1b3-2eafeab53059,seed,0.9
Sled 45° Leg Wide Press,351ce983-fa20-5676-a05c-37e7cf9b4837,seed,0.9
Sled 45° Leg Wide Press,f9fadf1e-6004-5297-b8d3-7b7a9c1a1bb1,seed,0.9
Sled 45° Leg Wide Press,22523f1a-dfbf-482f-8247-196e1f894688,seed,0.9
Sled 45° Leg Wide Press,1bde4266-92b5-429b-9f9d-ecbadf143715,seed,0.9
Sled 45° Leg Wide Press,21524b6c-e1e3-45cc-b82e-c258dc963044,seed,0.9
Sled Closer Hack Squat,602a5d88-860c-4e29-b93f-274a45b7278e,seed,0.9
Sled Closer Hack Squat,df067c60-2308-4fde-b89c-f23caa796db7,seed,0.9
Sled Closer Hack Squat,20f53b69-e1d9-4cd1-8f40-09fe644c4141,seed,0.9
Sled Closer Hack Squat,8e672b7c-89b9-5596-aaa4-f20d888b3386,seed,0.9
Sled Closer Hack Squat,f19ec570-cfe3-5093-8bc2-764ce5e43d26,seed,0.9
Sled Hack Squat,602a5d88-860c-4e29-b93f-274a45b7278e,seed,0.9
Sled Hack Squat,df067c60-2308-4fde-b89c-f23caa796db7,seed,0.9
Sled Hack Squat,20f53b69-e1d9-4cd1-8f40-09fe644c4141,seed,0.9
Sled Hack Squat,8e672b7c-89b9-5596-aaa4-f20d888b3386,seed,0.9
Sled Hack Squat,f19ec570-cfe3-5093-8bc2-764ce5e43d26,seed,0.9
Sled Lying Squat,41428c51-d3da-45dc-8d06-316247033d1d,seed,0.9
Sled Lying Squat,b036a564-a3ef-4cf9-b2ba-33a633ec2b94,seed,0.9
Sled Lying Squat,4f0113a1-b2cf-49d1-b9ad-843049a4b94b,seed,0.9
Smith Back Shrug,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Behind Neck Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Bench Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Bent Knee Good Morning,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Chair Squat,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Close-grip Bench Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Deadlift,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Decline Bench Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Decline Reverse-grip Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Hack Squat,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Hip Raise,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Incline Bench Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Incline Reverse-grip Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Incline Shoulder Raises,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Leg Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Narrow Row,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Rear Delt Row,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Reverse Calf Raises,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Reverse-grip Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Seated Shoulder Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Shoulder Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Shrug,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Single Leg Split Squat,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Sprint Lunge,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Squat,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Standing Back Wrist Curl,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Standing Behind Head Military Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Standing Leg Calf Raise,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Standing Military Press,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Smith Upright Row,f6fe186b-bff6-40ee-9672-23abbe856b6d,seed,0.9
Twin Handle Parallel Grip Lat Pulldown,e94bec5c-a634-58e9-872f-8f63eee2b625,seed,0.7
Twin Handle Parallel Grip Lat Pulldown,bf3d0dde-84e3-510c-a43c-d0b017565431,seed,0.7
Cable Kickback,e94bec5c-a634-58e9-872f-8f63eee2b625,seed,0.7
Cable Kickback,bf3d0dde-84e3-510c-a43c-d0b017565431,seed,0.7
Cable Seated Row,e94bec5c-a634-58e9-872f-8f63eee2b625,seed,0.7
Cable Seated Row,bf3d0dde-84e3-510c-a43c-d0b017565431,seed,0.7
